e.Experiment_ID	e.Date	e.Time	p.Plate_ID	p.Plate_No	p.Scan_ID	p.Cell_Line	w.Plate_Row	w.Plate_Col	w.Well_ID	w.Well_No	w.drug_ID	w.drug_conc	w.drug_topconc	d.Cell_ID	d.Plate_ID_raw	d.Well_Y	d.Well_X	d.MEASUREMENT_SET_ID	d.Cell_No	d.Fraction_W2	d.Fraction_W3
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	M	16	M16	253	Brefeldin A	dose_1	10	10351_99379_99379_0	10351	13	16	20229	2156	0.371058	96.474953
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	N	16	N16	254	DMSO	ctrl	0	10351_99378_99378_0	10351	14	16	20229	2004	0.499002	90.169662
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	O	16	O16	255	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	P	16	P16	256	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	A	17	A17	257	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	B	17	B17	258	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	C	17	C17	259	Bafilomycin A1	dose_5	1	10351_99390_99390_0	10351	3	17	20229	1944	0.205761	96.193413
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	D	17	D17	260	Bafilomycin A1	dose_4	1	10351_99391_99391_0	10351	4	17	20229	1874	0.053362	98.292419
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	E	17	E17	261	Bafilomycin A1	dose_3	1	10351_99392_99392_0	10351	5	17	20229	2072	0.820463	98.793434
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	F	17	F17	262	Bafilomycin A1	dose_2	1	10351_99393_99393_0	10351	6	17	20229	2010	0.547264	98.507462
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	G	17	G17	263	Bafilomycin A1	dose_1	1	10351_99394_99394_0	10351	7	17	20229	2198	0.136488	95.814377
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	H	17	H17	264	DMSO	ctrl	0	10351_99395_99395_0	10351	8	17	20229	2136	0.374532	92.696632
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	I	17	I17	265	Pyridostatin	dose_5	10	10351_99396_99396_0	10351	9	17	20229	1838	51.63221	94.885742
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	J	17	J17	266	Pyridostatin	dose_4	10	10351_99397_99397_0	10351	10	17	20229	2161	0.09255	70.661728
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	K	17	K17	267	Pyridostatin	dose_3	10	10351_99398_99398_0	10351	11	17	20229	2173	0.230097	88.863319
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	L	17	L17	268	Pyridostatin	dose_2	10	10351_99399_99399_0	10351	12	17	20229	2167	0.369174	89.24781
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	M	17	M17	269	Pyridostatin	dose_1	10	10351_99400_99400_0	10351	13	17	20229	2013	0.34774	90.809738
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	N	17	N17	270	DMSO	ctrl	0	10351_99401_99401_0	10351	14	17	20229	2006	0.348953	92.47258
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	O	17	O17	271	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	P	17	P17	272	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	A	18	A18	273	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	B	18	B18	274	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	C	18	C18	275	Bafilomycin A1	dose_5	1	10351_99413_99413_0	10351	3	18	20229	1756	0.170843	97.779045
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	D	18	D18	276	Bafilomycin A1	dose_4	1	10351_99412_99412_0	10351	4	18	20229	2164	0.415896	97.227356
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	E	18	E18	277	Bafilomycin A1	dose_3	1	10351_99411_99411_0	10351	5	18	20229	1882	1.115834	96.439957
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	F	18	F18	278	Bafilomycin A1	dose_2	1	10351_99410_99410_0	10351	6	18	20229	2037	0.490918	97.349045
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	G	18	G18	279	Bafilomycin A1	dose_1	1	10351_99409_99409_0	10351	7	18	20229	1938	0.515996	93.653252
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	H	18	H18	280	DMSO	ctrl	0	10351_99408_99408_0	10351	8	18	20229	2305	0.433839	90.585686
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	I	18	I18	281	Pyridostatin	dose_5	10	10351_99407_99407_0	10351	9	18	20229	1838	60.446136	96.62677
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	J	18	J18	282	Pyridostatin	dose_4	10	10351_99406_99406_0	10351	10	18	20229	2077	0.337025	80.934036
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	K	18	K18	283	Pyridostatin	dose_3	10	10351_99405_99405_0	10351	11	18	20229	2468	0.486224	93.030792
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	L	18	L18	284	Pyridostatin	dose_2	10	10351_99404_99404_0	10351	12	18	20229	2129	0.375763	85.016441
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	M	18	M18	285	Pyridostatin	dose_1	10	10351_99403_99403_0	10351	13	18	20229	2148	0.18622	93.389198
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	N	18	N18	286	DMSO	ctrl	0	10351_99402_99402_0	10351	14	18	20229	1725	0.57971	93.507248
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	O	18	O18	287	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	P	18	P18	288	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	A	19	A19	289	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	B	19	B19	290	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	C	19	C19	291	Thapsigargin	dose_5	10	10351_99414_99414_0	10351	3	19	20229	1495	0.200669	97.324417
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	D	19	D19	292	Thapsigargin	dose_4	10	10351_99415_99415_0	10351	4	19	20229	1658	0.180941	97.527138
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	E	19	E19	293	Thapsigargin	dose_3	10	10351_99416_99416_0	10351	5	19	20229	1885	0.583554	98.143234
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	F	19	F19	294	Thapsigargin	dose_2	10	10351_99417_99417_0	10351	6	19	20229	2037	0.981836	96.170837
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	G	19	G19	295	Thapsigargin	dose_1	10	10351_99418_99418_0	10351	7	19	20229	2182	0.274977	91.704857
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	H	19	H19	296	DMSO	ctrl	0	10351_99419_99419_0	10351	8	19	20229	2146	0.372787	90.587135
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	I	19	I19	297	Mafosfamide	dose_5	20	10351_99420_99420_0	10351	9	19	20229	1731	0.23108	95.725014
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	J	19	J19	298	Mafosfamide	dose_4	20	10351_99421_99421_0	10351	10	19	20229	2081	0	91.494476
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	K	19	K19	299	Mafosfamide	dose_3	20	10351_99422_99422_0	10351	11	19	20229	2197	0.40965	91.807007
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	L	19	L19	300	Mafosfamide	dose_2	20	10351_99423_99423_0	10351	12	19	20229	1850	0.540541	86.486488
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	M	19	M19	301	Mafosfamide	dose_1	20	10351_99424_99424_0	10351	13	19	20229	1977	0.151745	92.210419
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	N	19	N19	302	DMSO	ctrl	0	10351_99425_99425_0	10351	14	19	20229	1625	0.184615	93.107689
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	O	19	O19	303	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	P	19	P19	304	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	A	20	A20	305	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	B	20	B20	306	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	C	20	C20	307	Thapsigargin	dose_5	10	10351_99437_99437_0	10351	3	20	20229	1424	0.421348	96.629211
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	D	20	D20	308	Thapsigargin	dose_4	10	10351_99436_99436_0	10351	4	20	20229	1742	0.516648	97.646385
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	E	20	E20	309	Thapsigargin	dose_3	10	10351_99435_99435_0	10351	5	20	20229	1664	0.661058	96.09375
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	F	20	F20	310	Thapsigargin	dose_2	10	10351_99434_99434_0	10351	6	20	20229	2277	0.527009	93.324547
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	G	20	G20	311	Thapsigargin	dose_1	10	10351_99433_99433_0	10351	7	20	20229	1964	0.203666	84.215889
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	H	20	H20	312	DMSO	ctrl	0	10351_99432_99432_0	10351	8	20	20229	1975	0.455696	85.51899
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	I	20	I20	313	Mafosfamide	dose_5	20	10351_99431_99431_0	10351	9	20	20229	1915	0.208877	89.608353
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	J	20	J20	314	Mafosfamide	dose_4	20	10351_99430_99430_0	10351	10	20	20229	1953	0.204813	89.605736
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	K	20	K20	315	Mafosfamide	dose_3	20	10351_99429_99429_0	10351	11	20	20229	2051	0.243784	93.125305
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	L	20	L20	316	Mafosfamide	dose_2	20	10351_99428_99428_0	10351	12	20	20229	2177	0.229674	89.389069
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	M	20	M20	317	Mafosfamide	dose_1	20	10351_99427_99427_0	10351	13	20	20229	1886	0.159067	94.962883
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	N	20	N20	318	DMSO	ctrl	0	10351_99426_99426_0	10351	14	20	20229	1727	0.636943	95.309784
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	O	20	O20	319	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	P	20	P20	320	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	A	21	A21	321	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	B	21	B21	322	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	C	21	C21	323	Tunicamycin	dose_5	25	10351_99438_99438_0	10351	3	21	20229	1031	0.387973	98.933075
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	D	21	D21	324	Tunicamycin	dose_4	25	10351_99439_99439_0	10351	4	21	20229	1567	0.191449	97.064453
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	E	21	E21	325	Tunicamycin	dose_3	25	10351_99440_99440_0	10351	5	21	20229	1561	0.704677	92.120438
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	F	21	F21	326	Tunicamycin	dose_2	25	10351_99441_99441_0	10351	6	21	20229	1841	0.271592	91.689301
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	G	21	G21	327	Tunicamycin	dose_1	25	10351_99442_99442_0	10351	7	21	20229	1884	0.106157	87.738853
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	H	21	H21	328	DMSO	ctrl	0	10351_99443_99443_0	10351	8	21	20229	1936	0.154959	93.595039
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	I	21	I21	329	Chloroquine	dose_5	100	10351_99444_99444_0	10351	9	21	20229	1762	2.553916	94.040863
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	J	21	J21	330	Chloroquine	dose_4	100	10351_99445_99445_0	10351	10	21	20229	1942	0.720906	96.189499
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	K	21	K21	331	Chloroquine	dose_3	100	10351_99446_99446_0	10351	11	21	20229	2160	0.833333	93.194443
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	L	21	L21	332	Chloroquine	dose_2	100	10351_99447_99447_0	10351	12	21	20229	2173	0.414174	86.83847
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	M	21	M21	333	Chloroquine	dose_1	100	10351_99448_99448_0	10351	13	21	20229	1897	0.474433	91.512917
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	N	21	N21	334	Staurosporin	kill	100	10351_99449_99449_0	10351	14	21	20229	1837	0.326619	90.255852
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	O	21	O21	335	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	P	21	P21	336	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	A	22	A22	337	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	B	22	B22	338	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	C	22	C22	339	Tunicamycin	dose_5	25	10351_99461_99461_0	10351	3	22	20229	973	0.102775	99.486122
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	D	22	D22	340	Tunicamycin	dose_4	25	10351_99460_99460_0	10351	4	22	20229	1342	0.074516	98.28614
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	E	22	E22	341	Tunicamycin	dose_3	25	10351_99459_99459_0	10351	5	22	20229	1766	0.226501	96.715744
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	F	22	F22	342	Tunicamycin	dose_2	25	10351_99458_99458_0	10351	6	22	20229	1628	0.12285	96.62162
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	G	22	G22	343	Tunicamycin	dose_1	25	10351_99457_99457_0	10351	7	22	20229	1828	0.164114	92.396065
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	H	22	H22	344	DMSO	ctrl	0	10351_99456_99456_0	10351	8	22	20229	1742	0.057405	88.346725
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	I	22	I22	345	Chloroquine	dose_5	100	10351_99455_99455_0	10351	9	22	20229	1652	1.089588	92.97821
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	J	22	J22	346	Chloroquine	dose_4	100	10351_99454_99454_0	10351	10	22	20229	1840	1.467391	96.902176
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	K	22	K22	347	Chloroquine	dose_3	100	10351_99453_99453_0	10351	11	22	20229	1667	0.659868	92.921417
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	L	22	L22	348	Chloroquine	dose_2	100	10351_99452_99452_0	10351	12	22	20229	1728	0.347222	91.898148
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	M	22	M22	349	Chloroquine	dose_1	100	10351_99451_99451_0	10351	13	22	20229	1892	0.158562	93.868919
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	N	22	N22	350	Staurosporin	kill	100	10351_99450_99450_0	10351	14	22	20229	1541	0.389358	90.071381
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	O	22	O22	351	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	P	22	P22	352	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	A	23	A23	353	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	B	23	B23	354	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	C	23	C23	355	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	D	23	D23	356	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	E	23	E23	357	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	F	23	F23	358	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	G	23	G23	359	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	H	23	H23	360	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	I	23	I23	361	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	J	23	J23	362	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	K	23	K23	363	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	L	23	L23	364	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	M	23	M23	365	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	N	23	N23	366	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	O	23	O23	367	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	P	23	P23	368	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	A	24	A24	369	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	B	24	B24	370	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	C	24	C24	371	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	D	24	D24	372	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	E	24	E24	373	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	F	24	F24	374	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	G	24	G24	375	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	H	24	H24	376	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	I	24	I24	377	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	J	24	J24	378	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	K	24	K24	379	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	L	24	L24	380	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	M	24	M24	381	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	N	24	N24	382	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	O	24	O24	383	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_08	8	10351	AsPC-1	P	24	P24	384	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	A	1	A01	1	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	B	1	B01	2	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	C	1	C01	3	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	D	1	D01	4	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	E	1	E01	5	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	F	1	F01	6	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	G	1	G01	7	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	H	1	H01	8	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	I	1	I01	9	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	J	1	J01	10	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	K	1	K01	11	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	L	1	L01	12	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	M	1	M01	13	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	N	1	N01	14	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	O	1	O01	15	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	P	1	P01	16	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	A	2	A02	17	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	B	2	B02	18	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	C	2	C02	19	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	D	2	D02	20	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	E	2	E02	21	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	F	2	F02	22	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	G	2	G02	23	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	H	2	H02	24	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	I	2	I02	25	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	J	2	J02	26	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
20200908_AL	20200908	1 day	20200908_AL_09	9	10352	DLD-1	K	2	K02	27	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
